Spin_Speed_rpm,Spin_Time_s,Viscosity_cP,Surface_Tension_mN_m,Concentration_wt_pct,Volume_Deposited_uL,Annealing_Temp_C,Annealing_Time_min,Film_Thickness_nm
3043.0,102.4,3.19,57.29,14.31,32.9,131.0,119.3,118.45
3600.0,40.4,3.65,34.98,7.8,55.4,573.0,86.3,58.1
4430.0,66.9,23.4,23.23,7.53,83.1,483.0,85.6,128.57
3363.0,100.1,27.93,35.49,10.16,76.9,465.0,66.6,234.75
3925.0,38.0,44.5,44.01,2.45,63.2,186.0,105.5,69.29
1220.0,31.0,6.13,40.55,4.55,58.5,402.0,119.7,82.23
2577.0,108.4,41.31,47.78,13.87,48.5,365.0,95.7,417.04
542.0,54.3,11.29,22.22,10.38,97.5,591.0,77.4,339.21
1610.0,88.4,20.31,31.38,1.19,60.4,474.0,18.7,31.49
3769.0,22.5,16.51,52.77,3.86,32.9,388.0,89.9,63.76
4963.0,89.0,20.61,23.2,10.56,30.7,525.0,87.9,148.21
946.0,51.6,8.37,54.22,11.7,65.0,178.0,95.3,274.5
2307.0,25.6,25.67,23.68,12.76,57.1,108.0,23.7,353.44
4100.0,81.0,40.28,53.38,5.09,10.7,445.0,81.9,128.45
1418.0,44.1,22.64,34.43,14.03,84.7,149.0,42.5,440.95
2998.0,58.7,25.04,44.49,8.74,73.4,158.0,93.6,198.79
3799.0,28.1,42.59,26.12,10.75,69.6,472.0,36.4,280.81
3272.0,34.7,35.6,22.65,9.35,16.2,235.0,85.2,246.04
1346.0,49.8,25.03,28.64,2.72,42.6,414.0,42.4,89.12
2099.0,29.0,13.63,25.11,14.48,94.2,559.0,11.0,279.71
4027.0,111.1,44.36,32.5,2.72,87.6,258.0,79.7,69.42
2994.0,20.6,29.27,40.58,4.57,35.7,209.0,22.5,109.96
524.0,68.4,11.84,43.55,12.39,24.1,153.0,82.5,467.48
3924.0,32.3,14.19,51.59,9.66,50.4,165.0,111.8,145.46
659.0,50.8,40.35,46.25,12.73,42.0,131.0,116.6,764.21
3856.0,112.6,3.16,44.35,8.22,71.4,144.0,36.0,61.31
1411.0,36.2,49.61,36.47,6.28,97.0,316.0,99.0,293.53
4811.0,116.6,7.39,38.95,13.91,42.7,260.0,48.9,139.31
2156.0,40.6,40.01,36.58,1.51,15.6,453.0,109.1,48.5
1971.0,94.2,20.34,53.69,12.99,90.8,535.0,96.6,303.03
1170.0,74.7,25.12,29.2,4.23,13.4,492.0,18.1,153.21
1875.0,108.4,44.15,20.23,12.88,95.7,365.0,54.8,470.66
4445.0,75.4,21.23,46.05,2.95,69.8,151.0,47.1,50.6
4984.0,73.5,27.34,28.1,9.12,94.8,455.0,96.4,156.3
2157.0,39.5,3.42,55.6,13.43,28.0,281.0,55.1,134.42
2519.0,36.6,1.12,54.36,7.63,13.7,143.0,85.3,42.93
3749.0,111.6,13.0,23.07,11.45,53.9,521.0,76.3,158.38
4488.0,52.8,34.35,24.26,12.27,50.6,269.0,117.3,252.39
3169.0,57.2,6.94,39.81,11.31,39.8,209.0,113.2,134.21
2262.0,96.0,6.57,44.37,13.95,96.2,536.0,57.0,184.62
2357.0,53.9,21.14,31.0,7.26,84.0,551.0,89.6,153.74
3630.0,115.2,32.74,48.67,3.42,69.5,269.0,101.2,82.84
514.0,93.8,35.89,43.8,1.67,24.7,277.0,108.9,116.34
3288.0,79.7,9.74,32.99,4.45,76.1,390.0,17.5,55.23
2100.0,108.1,4.9,21.01,3.0,75.4,467.0,43.2,33.7
4074.0,25.0,47.08,50.01,8.81,48.3,132.0,45.2,222.35
918.0,45.7,13.77,28.59,3.59,93.2,397.0,57.8,106.99
3147.0,66.5,42.81,53.38,1.55,25.0,576.0,28.6,45.77
2664.0,42.7,43.31,36.81,1.5,34.1,231.0,64.6,48.06
3390.0,94.4,38.85,43.08,12.64,15.7,554.0,83.0,341.16
792.0,111.9,9.27,54.92,9.28,81.6,575.0,64.7,252.33
3110.0,62.4,41.27,54.54,6.01,66.0,235.0,83.2,184.25
3027.0,54.2,38.69,34.86,13.52,38.3,477.0,17.3,388.29
3023.0,116.2,30.24,28.36,1.98,24.7,219.0,106.4,48.19
3216.0,64.5,17.52,51.01,14.72,13.6,469.0,113.3,266.27
3544.0,68.9,13.86,37.32,9.63,25.0,499.0,78.0,142.13
4122.0,55.2,6.97,27.68,3.57,50.8,224.0,107.0,35.81
1714.0,111.0,25.98,56.18,10.51,32.2,458.0,24.5,324.82
4213.0,76.9,29.68,27.92,11.69,33.3,506.0,97.7,233.81
2742.0,96.2,18.61,21.03,7.01,88.8,279.0,23.1,148.36
847.0,101.2,24.29,20.81,13.06,56.4,184.0,54.9,542.64
763.0,54.2,18.81,44.89,3.11,75.6,146.0,45.6,121.03
2004.0,63.4,32.41,46.47,4.9,13.2,388.0,74.4,150.36
4032.0,104.8,45.16,32.44,2.31,42.9,589.0,43.2,59.97
3685.0,56.3,9.03,32.8,3.95,53.1,511.0,80.1,45.15
4049.0,99.4,19.69,33.58,4.34,26.8,318.0,50.4,74.51
2828.0,114.1,7.9,47.21,13.85,20.8,368.0,104.7,187.76
2481.0,82.3,31.62,22.33,2.09,88.3,240.0,79.7,58.51
1164.0,94.2,36.71,57.16,6.98,94.5,182.0,33.7,319.0
1977.0,100.5,46.66,28.9,8.45,17.1,341.0,47.0,319.21
2453.0,104.5,14.66,59.99,13.58,41.4,332.0,103.2,255.17
899.0,59.5,47.56,26.86,14.97,96.2,361.0,52.5,821.08
1493.0,25.1,4.1,50.86,11.55,17.5,576.0,68.9,146.77
3192.0,60.2,30.55,28.94,14.59,67.9,402.0,81.4,349.26
3810.0,87.4,3.8,23.23,12.02,97.5,403.0,48.3,94.86
4993.0,65.0,44.79,55.0,14.48,98.0,164.0,42.3,353.85
4699.0,94.9,26.96,54.35,10.9,52.4,598.0,62.3,210.13
3392.0,55.7,33.8,36.14,2.12,24.6,486.0,33.6,54.19
2396.0,83.5,41.75,48.1,6.63,28.2,539.0,41.3,220.11
3363.0,38.6,8.37,42.28,10.05,90.1,307.0,16.8,130.83
4035.0,94.9,2.89,54.12,5.91,92.1,351.0,43.4,38.68
1033.0,74.6,44.07,32.6,4.83,64.7,361.0,45.3,237.34
2345.0,40.4,16.43,40.95,9.08,79.0,197.0,115.8,192.36
4279.0,49.2,7.32,39.41,14.07,76.6,445.0,74.9,136.5
2227.0,94.9,23.95,34.16,1.49,69.6,551.0,96.6,36.65
3073.0,68.3,30.32,55.66,11.77,84.5,182.0,15.0,308.94
3145.0,41.6,2.52,26.64,11.12,71.7,143.0,21.7,82.59
1330.0,116.7,14.47,25.98,14.5,58.1,469.0,99.6,359.11
2130.0,91.5,2.61,43.08,14.03,31.3,237.0,78.6,120.56
2005.0,115.7,21.6,46.3,11.67,76.9,412.0,31.0,304.71
618.0,62.7,44.86,27.78,8.29,52.6,448.0,54.5,524.26
609.0,67.5,49.15,35.63,3.86,36.5,261.0,69.3,271.17
4243.0,109.8,32.22,57.86,8.63,82.2,508.0,102.8,184.72
1729.0,72.5,8.92,29.86,11.71,72.7,375.0,16.6,207.64
2831.0,90.7,45.39,46.73,13.54,94.4,534.0,75.6,418.93
1844.0,45.2,26.3,49.61,12.06,24.9,482.0,88.9,344.01
4733.0,64.7,8.53,37.93,3.73,68.4,534.0,117.6,37.14
1667.0,32.3,46.16,57.5,9.4,32.0,110.0,98.8,391.69
2433.0,40.6,38.12,49.47,5.65,91.3,222.0,40.4,171.18
4427.0,20.1,36.85,38.32,1.13,19.0,145.0,88.1,26.14
4289.0,23.9,35.75,42.77,3.8,69.1,321.0,94.0,88.22
1337.0,117.7,10.82,47.7,2.59,81.2,545.0,90.3,57.82
4112.0,44.2,11.34,43.69,12.8,41.9,334.0,100.2,164.68
2562.0,86.3,34.73,55.15,4.62,95.9,525.0,109.4,128.12
2673.0,103.9,11.77,34.28,4.99,86.6,264.0,20.8,84.77
1101.0,75.1,22.49,32.0,14.44,36.5,270.0,21.5,525.79
863.0,35.3,39.32,28.55,6.31,10.7,548.0,97.6,322.6
3776.0,92.8,39.41,21.51,1.13,36.7,313.0,37.8,29.93
2734.0,80.0,23.21,21.72,4.97,35.3,495.0,16.4,110.79
2466.0,93.1,39.82,54.8,2.67,90.1,218.0,54.1,85.89
3783.0,97.0,42.09,47.14,2.44,97.0,574.0,100.2,61.4
3945.0,117.5,33.08,46.42,2.08,16.3,387.0,23.9,45.54
1215.0,77.4,12.19,44.59,9.31,52.4,480.0,83.9,232.19
3246.0,54.2,14.43,53.97,3.65,59.3,145.0,10.4,62.87
1109.0,84.8,16.43,39.21,6.06,18.4,346.0,22.1,186.86
3881.0,26.8,6.72,54.82,13.07,44.0,551.0,48.6,141.55
3456.0,109.7,14.38,34.38,6.94,38.5,539.0,19.2,107.83
4805.0,31.9,11.27,57.07,13.82,58.2,123.0,103.0,159.02
810.0,52.8,23.31,47.95,7.97,69.5,252.0,105.0,342.72
757.0,101.6,45.51,30.29,6.58,73.3,322.0,93.1,396.73
1770.0,79.7,6.12,42.56,11.51,22.3,186.0,36.7,167.99
1678.0,59.4,36.29,41.32,2.02,83.2,465.0,67.6,73.73
1611.0,67.3,34.68,25.52,2.25,71.1,192.0,30.3,84.53
4578.0,105.5,5.69,43.65,10.13,90.0,273.0,40.9,87.31
1623.0,54.0,46.21,32.59,7.82,50.4,432.0,66.8,318.35
1724.0,107.0,28.86,22.09,12.07,90.5,341.0,90.9,394.79
3917.0,28.8,18.82,57.95,13.83,87.9,469.0,20.4,235.37
2524.0,97.7,38.07,45.66,6.44,49.5,581.0,42.6,193.3
3995.0,104.8,13.61,55.08,9.35,44.3,158.0,111.9,127.54
794.0,38.2,34.98,47.04,8.01,94.0,455.0,57.2,396.55
2694.0,63.0,2.95,34.28,14.74,74.4,215.0,113.3,121.05
651.0,36.5,42.13,40.51,12.64,93.5,307.0,119.1,819.5
782.0,90.7,22.96,47.03,13.76,81.7,116.0,67.9,577.22
4579.0,73.5,32.2,58.41,4.56,64.8,168.0,41.7,98.87
1127.0,83.5,11.84,30.15,11.82,20.4,260.0,97.0,294.44
2896.0,39.6,34.18,55.0,4.72,36.2,271.0,27.5,134.48
2350.0,41.2,38.84,56.96,3.92,97.2,550.0,37.7,120.35
2063.0,24.1,24.19,46.82,14.22,38.7,471.0,96.3,381.06
4549.0,52.2,31.27,57.25,1.27,18.4,586.0,57.7,25.38
598.0,76.0,23.36,35.92,14.52,73.7,400.0,32.2,713.14
3487.0,105.8,44.81,58.12,3.09,76.1,221.0,81.6,89.28
4835.0,86.7,25.4,48.11,12.47,35.7,264.0,90.6,224.59
3021.0,63.5,42.25,21.68,4.86,36.8,260.0,23.8,144.42
4716.0,115.3,40.27,56.27,5.91,52.2,263.0,40.5,139.43
735.0,91.9,21.11,39.38,4.03,12.0,436.0,34.3,168.02
2385.0,113.0,12.27,38.41,9.2,81.0,365.0,51.8,161.52
1671.0,72.8,20.9,42.66,5.87,38.5,293.0,94.0,163.37
3789.0,45.9,41.48,25.98,10.2,86.8,175.0,88.5,265.99
4916.0,25.3,12.15,38.77,1.22,82.2,111.0,82.9,14.85
1654.0,92.6,26.7,53.25,1.9,69.5,209.0,10.7,61.48
3444.0,32.1,40.5,20.62,2.4,39.2,154.0,25.6,62.86
1391.0,50.3,18.32,30.92,6.87,56.5,493.0,34.6,191.41
3044.0,73.2,32.47,20.1,12.41,50.0,156.0,39.9,313.4
2588.0,76.4,13.04,36.63,13.43,40.5,462.0,26.1,239.83
4874.0,80.1,6.35,49.13,4.43,86.3,293.0,55.1,41.05
3238.0,36.6,39.92,51.95,9.04,53.5,137.0,18.3,252.25
2073.0,58.0,5.85,57.81,11.76,84.9,506.0,92.5,153.74
1013.0,81.7,14.3,44.34,5.04,19.5,390.0,96.6,150.11
1181.0,117.0,42.9,30.19,6.73,22.7,218.0,73.2,316.51
1514.0,92.8,17.98,56.97,8.34,98.0,547.0,19.9,220.99
1629.0,112.3,48.68,51.01,2.89,62.9,123.0,107.9,122.58
4328.0,96.2,49.01,42.98,1.36,55.9,201.0,116.2,37.13
3026.0,79.2,14.15,47.83,3.14,57.1,476.0,32.3,54.63
2855.0,39.2,3.01,56.97,9.78,29.4,455.0,87.5,78.07
1016.0,86.7,35.55,48.5,2.03,74.7,245.0,102.6,97.25
4371.0,82.3,23.1,34.73,3.66,17.6,131.0,69.4,60.94
3753.0,80.2,5.94,48.52,5.73,61.6,529.0,45.6,58.27
805.0,69.0,35.67,21.61,2.09,61.4,257.0,62.6,107.6
3685.0,72.9,2.53,35.46,3.68,92.3,198.0,66.3,24.25
2946.0,53.4,43.64,36.25,13.76,57.4,358.0,54.1,409.6
868.0,71.9,7.79,26.67,1.27,22.3,555.0,112.3,29.68
2562.0,39.8,7.24,20.92,10.15,61.5,122.0,91.8,129.21
2681.0,100.5,9.61,25.34,6.38,18.2,483.0,36.5,96.57
1246.0,38.6,48.05,46.18,10.42,28.3,386.0,74.4,512.45
4756.0,28.5,34.97,52.09,9.24,12.8,313.0,85.8,202.04
4325.0,63.6,40.27,59.53,4.13,56.2,472.0,25.4,99.03
3511.0,85.8,20.48,33.85,12.86,17.6,583.0,49.4,227.32
2580.0,63.8,17.48,43.98,7.89,52.2,215.0,109.6,166.6
2353.0,47.7,12.49,57.49,12.52,94.0,172.0,72.4,235.61
3429.0,75.8,24.55,26.68,6.68,74.8,556.0,33.9,141.66
2954.0,54.7,28.04,48.71,14.79,17.0,434.0,23.5,357.37
780.0,113.3,31.96,50.2,11.79,30.2,319.0,67.0,590.41
2806.0,112.3,13.6,23.56,14.52,70.6,387.0,70.2,255.27
4129.0,70.2,47.48,54.45,8.2,90.5,473.0,46.8,231.24
2567.0,52.8,9.32,52.52,7.63,13.0,487.0,79.3,113.22
734.0,93.7,48.32,21.34,11.58,83.1,560.0,17.6,697.23
4038.0,23.7,1.73,23.64,13.32,60.6,313.0,26.0,69.61
1406.0,67.5,24.58,21.97,14.5,59.1,247.0,70.1,467.16
1664.0,53.6,17.34,33.39,5.54,96.2,420.0,16.8,142.07
1241.0,112.1,23.01,40.37,12.18,77.3,308.0,106.9,405.69
1986.0,21.2,28.96,41.29,3.95,86.5,397.0,25.6,124.14
3905.0,75.3,22.34,30.71,8.64,41.9,310.0,84.1,156.94
2837.0,94.1,21.33,56.46,3.52,59.9,176.0,53.0,79.41
1422.0,68.5,36.9,34.73,5.86,65.4,335.0,54.0,230.11
4450.0,28.5,34.61,21.82,14.04,38.9,445.0,94.1,293.72
4458.0,117.2,41.83,32.01,3.05,61.3,500.0,64.9,70.43
4418.0,71.8,13.25,41.24,9.85,31.3,347.0,89.8,136.02
1575.0,81.4,30.87,36.33,9.3,22.9,183.0,65.6,335.82
2531.0,43.7,29.67,30.95,2.69,43.7,307.0,75.2,72.85
4932.0,68.3,19.12,25.25,5.56,76.5,493.0,93.7,82.47
3974.0,62.9,24.82,52.77,8.88,92.5,306.0,76.8,176.97
622.0,27.5,16.38,59.85,3.62,51.2,448.0,77.7,150.16
793.0,30.6,7.95,33.18,12.21,67.9,354.0,96.8,306.71
2588.0,103.7,11.48,35.26,14.61,19.3,221.0,114.4,221.09
4591.0,44.0,6.17,44.72,4.01,91.4,498.0,51.4,35.76
2924.0,39.5,34.47,48.74,3.62,61.2,142.0,73.5,99.31
2740.0,70.5,33.38,35.68,7.37,80.2,362.0,19.5,206.18
975.0,96.9,47.58,56.2,11.47,81.5,204.0,49.5,647.5
3456.0,26.2,36.75,42.4,4.94,33.1,134.0,55.3,132.39
4199.0,77.7,3.55,38.02,1.28,57.6,351.0,101.9,8.81
2212.0,31.9,44.33,45.87,8.58,96.4,350.0,66.5,304.51
3990.0,23.6,43.27,58.11,14.39,18.1,453.0,90.4,381.34
4840.0,25.3,22.72,51.78,6.48,71.5,472.0,12.1,106.01
1417.0,103.4,29.71,21.6,6.88,96.6,464.0,61.1,257.65
2855.0,31.8,48.83,33.29,14.56,37.1,305.0,109.1,482.96
1792.0,24.5,27.08,38.82,10.72,87.5,416.0,34.7,325.79
4068.0,63.8,45.36,32.58,11.07,94.0,388.0,13.5,282.0
3099.0,104.4,5.07,48.01,8.88,77.2,311.0,57.7,89.59
3356.0,46.2,10.36,53.05,14.64,30.8,399.0,87.5,202.45
4091.0,62.2,22.6,49.25,10.64,40.1,574.0,60.0,195.68
2282.0,24.0,29.65,59.57,13.53,13.2,196.0,60.6,413.41
4618.0,64.9,41.0,30.9,10.79,84.8,553.0,83.7,239.7
2899.0,77.8,49.42,55.0,11.29,86.5,127.0,38.0,387.44
1211.0,77.1,20.05,50.66,5.07,66.9,254.0,92.7,157.37
3632.0,53.2,3.32,34.49,5.25,41.7,244.0,26.8,39.35
4070.0,51.6,40.26,49.36,11.96,16.9,413.0,53.5,299.21
1925.0,30.7,30.61,24.16,5.15,77.8,166.0,82.2,164.24
4357.0,56.7,10.73,51.57,8.88,75.4,541.0,101.1,104.79
4578.0,29.9,25.25,41.29,4.49,92.1,514.0,97.1,79.6
1746.0,96.7,37.37,31.69,12.44,75.7,426.0,89.4,460.27
4926.0,116.6,38.75,46.23,2.55,84.6,329.0,49.5,58.53
1133.0,117.0,25.48,45.66,12.61,77.1,566.0,23.5,466.98
1409.0,106.5,15.96,28.38,9.44,66.8,515.0,33.9,226.84
1329.0,80.1,48.71,21.22,3.62,48.4,350.0,105.1,179.45
4523.0,90.1,33.5,37.34,8.59,91.2,451.0,104.3,178.95
3444.0,48.5,21.0,42.78,4.95,68.6,383.0,114.7,93.8
1184.0,83.1,14.74,55.06,5.53,45.9,394.0,18.4,153.24
2481.0,65.6,36.82,57.13,5.92,17.5,265.0,69.0,185.01
3269.0,68.2,12.87,41.15,1.89,36.2,331.0,81.4,29.63
876.0,95.8,9.41,50.15,14.8,58.9,139.0,88.2,401.4
4471.0,48.2,26.96,37.57,1.44,34.8,279.0,80.8,26.99
4116.0,51.8,15.21,49.84,10.27,29.9,448.0,94.7,152.04
2773.0,112.5,31.82,28.19,6.2,57.5,577.0,49.5,168.78
4852.0,25.6,6.78,34.84,10.04,25.3,582.0,29.7,91.51
2380.0,68.6,33.09,45.37,5.99,82.0,378.0,32.5,175.43
4928.0,111.3,14.88,20.73,10.43,53.6,403.0,11.3,136.1
3506.0,81.0,1.01,48.9,11.21,61.6,193.0,48.5,49.23
3356.0,74.6,7.22,53.42,10.67,23.3,448.0,20.1,127.78
1247.0,45.0,46.75,35.97,2.6,39.2,135.0,45.4,130.56
4469.0,54.3,43.5,37.92,10.2,46.9,242.0,79.1,248.64
2424.0,105.2,12.45,54.05,4.92,82.7,434.0,108.4,87.8
1230.0,75.9,39.14,51.03,1.4,79.3,255.0,102.4,65.89
557.0,71.5,30.82,31.53,6.81,30.1,125.0,37.8,417.78
3019.0,30.0,48.57,32.96,7.07,65.5,516.0,24.7,213.34
2873.0,21.6,19.31,47.16,7.54,31.9,255.0,31.2,144.71
3737.0,116.4,34.39,42.53,10.87,98.9,132.0,116.8,264.13
4506.0,57.7,4.11,26.49,5.32,95.7,137.0,70.4,41.09
857.0,80.3,20.42,32.4,5.41,60.7,226.0,30.1,202.62
3792.0,28.0,48.23,56.0,1.85,72.9,189.0,102.5,52.83
1343.0,88.3,27.41,47.53,10.62,82.1,487.0,53.5,370.56
4362.0,113.3,15.11,59.44,8.95,74.9,261.0,108.9,133.23
4186.0,77.6,6.89,50.68,5.89,73.0,502.0,38.7,58.2
2934.0,32.6,35.47,57.68,10.87,96.3,187.0,53.3,318.74
3696.0,78.2,32.6,28.65,8.52,63.7,346.0,65.5,196.88
1915.0,96.6,19.32,50.86,7.57,67.3,444.0,108.2,181.66
2620.0,60.6,47.6,20.81,8.16,86.4,426.0,105.6,269.97
4197.0,108.0,2.09,46.83,9.91,70.3,401.0,73.2,52.6
2567.0,84.9,15.88,38.77,10.24,76.0,562.0,34.4,203.53
2110.0,109.9,46.13,33.87,5.05,31.1,214.0,54.4,192.14
2724.0,82.4,16.73,54.5,2.97,43.4,347.0,117.3,60.2
4227.0,33.1,13.36,54.17,3.19,23.3,542.0,76.9,43.81
2008.0,51.0,27.18,20.89,9.95,55.5,139.0,95.9,281.42
1282.0,40.2,41.37,44.38,13.22,51.0,128.0,59.5,606.27
3704.0,110.9,6.05,34.71,6.73,99.7,217.0,68.5,67.75
4217.0,96.0,47.21,36.63,3.37,65.0,417.0,57.2,85.87
953.0,87.6,39.96,53.28,11.59,80.8,230.0,87.3,589.84
1579.0,50.1,9.88,32.39,12.65,40.1,195.0,103.7,245.22
1139.0,38.4,35.89,57.72,13.33,84.8,329.0,65.8,575.84
2066.0,95.6,19.86,27.19,9.5,65.4,407.0,62.9,230.98
2527.0,67.4,20.71,46.51,13.05,72.7,224.0,47.4,298.8
3870.0,42.6,39.38,46.88,1.22,36.5,250.0,29.5,30.82
3430.0,81.7,48.18,30.09,2.5,59.4,407.0,113.3,69.12
3294.0,24.0,7.21,32.99,2.3,67.1,573.0,44.8,24.99
2086.0,52.6,21.61,53.39,10.98,63.0,437.0,98.1,291.61
4287.0,66.9,24.57,50.47,1.97,92.4,491.0,88.7,35.93
2621.0,34.8,19.44,33.16,7.95,90.8,283.0,97.0,171.47
4906.0,118.5,18.8,41.36,7.62,97.4,236.0,113.0,117.65
3354.0,40.9,3.56,22.47,5.35,70.1,327.0,78.6,38.87
1068.0,33.0,34.59,28.35,13.19,97.5,504.0,108.8,596.47
3543.0,40.4,22.37,39.43,3.39,84.9,328.0,28.4,68.61
1963.0,96.9,10.54,23.44,5.93,34.4,523.0,78.9,101.32
3588.0,62.6,40.99,53.73,11.84,48.5,594.0,95.0,306.89
813.0,76.5,40.33,48.72,1.43,31.5,136.0,39.9,78.64
1287.0,22.1,24.83,57.75,10.42,10.4,123.0,91.5,391.43
4351.0,23.4,15.62,47.74,12.43,26.9,175.0,95.6,182.84
1522.0,64.6,32.27,57.62,14.05,10.4,292.0,101.4,506.06
4267.0,101.7,15.12,42.18,13.27,74.8,166.0,44.4,196.16
1757.0,108.5,12.56,44.01,5.47,48.3,535.0,85.0,112.52
3393.0,28.7,36.8,59.08,9.21,38.1,112.0,43.5,259.11
3624.0,73.8,2.98,45.69,2.08,78.6,258.0,91.3,15.71
2807.0,111.3,5.64,21.23,4.61,84.9,192.0,60.9,50.51
1874.0,58.8,1.33,48.95,2.32,97.8,566.0,75.7,15.23
1457.0,103.0,8.49,56.22,5.41,67.8,435.0,55.7,103.42
649.0,33.4,4.38,51.82,13.25,51.5,556.0,27.8,260.8
1868.0,113.5,49.79,43.35,5.86,37.5,586.0,29.6,250.45
3439.0,95.1,15.15,46.85,8.87,30.0,349.0,18.5,154.14
4722.0,114.1,8.31,59.61,7.07,29.2,217.0,78.0,76.05
4420.0,87.7,12.81,23.63,7.42,46.8,197.0,103.4,102.81
3947.0,56.3,46.87,46.69,14.57,99.3,211.0,12.3,420.51
4048.0,113.8,26.49,31.34,5.15,10.1,454.0,17.3,102.33
3492.0,47.6,18.88,45.6,9.78,27.7,120.0,60.3,185.26
1671.0,53.2,43.8,44.3,6.88,27.0,126.0,91.1,294.64
4582.0,90.1,20.35,26.14,1.86,74.5,404.0,27.3,29.42
3518.0,96.5,17.42,28.27,7.85,41.7,421.0,39.9,141.65
3022.0,112.9,11.16,44.87,12.39,51.2,433.0,35.5,185.44
999.0,40.5,19.51,25.13,2.38,23.4,286.0,53.9,85.71
2512.0,99.8,16.52,30.61,1.97,46.4,503.0,34.7,38.88
2572.0,93.9,34.19,53.41,3.15,19.3,367.0,48.8,92.16
4391.0,26.4,15.19,33.08,11.7,58.0,153.0,90.1,171.66
2960.0,58.7,29.28,39.52,11.14,18.8,499.0,77.2,264.76
2212.0,48.3,4.23,57.65,8.91,81.1,577.0,18.9,95.9
4896.0,50.4,10.37,29.09,7.56,61.0,130.0,80.2,90.47
998.0,118.3,20.96,35.59,13.44,75.2,296.0,62.5,449.38
2401.0,84.3,46.91,44.26,11.73,47.7,344.0,112.8,388.75
689.0,91.8,19.49,50.21,12.37,44.3,173.0,41.8,520.4
3830.0,117.7,33.54,56.07,12.39,18.8,534.0,89.9,274.99
4631.0,57.7,13.5,56.62,10.0,57.1,242.0,90.4,142.74
1760.0,100.2,7.22,51.07,7.41,56.3,492.0,34.4,122.23
4363.0,63.5,3.87,29.13,13.11,52.1,435.0,109.4,95.5
1815.0,107.0,15.97,20.99,13.96,76.6,399.0,64.0,310.61
4598.0,38.1,8.73,35.35,1.33,84.9,196.0,84.7,15.06
3893.0,114.8,9.53,25.66,1.72,77.6,210.0,26.0,20.25
4122.0,41.9,38.28,48.42,14.42,22.9,124.0,38.4,379.91
581.0,52.6,1.78,46.45,4.88,66.0,220.0,74.5,66.58
4833.0,95.6,28.33,21.76,13.23,17.2,273.0,45.1,247.36
3770.0,59.4,19.59,53.46,6.44,72.5,517.0,65.0,112.95
1871.0,80.8,25.82,29.95,2.67,44.4,283.0,51.1,75.07
4232.0,64.5,28.58,37.29,2.13,21.9,477.0,80.5,44.87
1767.0,94.2,16.36,46.72,3.19,87.6,320.0,63.6,78.57
4427.0,42.8,15.46,37.18,4.5,65.3,492.0,10.5,67.77
1007.0,25.8,36.94,37.65,7.84,41.9,588.0,81.5,347.07
3667.0,50.0,43.69,22.63,10.82,12.8,220.0,56.4,293.53
2933.0,67.4,10.44,36.06,14.81,58.4,531.0,47.6,217.83
934.0,36.8,5.78,50.59,7.18,93.1,411.0,20.4,142.83
1589.0,55.5,44.99,56.61,8.25,63.7,509.0,34.2,333.75
556.0,60.0,18.14,36.54,8.31,97.4,426.0,34.6,381.54
2609.0,25.7,28.01,36.94,8.55,22.3,312.0,112.9,218.15
1856.0,78.3,18.62,48.11,8.25,61.1,214.0,57.6,203.36
3193.0,108.4,7.16,57.71,1.12,81.8,135.0,14.6,13.06
1838.0,35.2,29.88,30.68,1.02,57.3,368.0,25.3,32.83
1850.0,79.8,26.73,37.61,2.37,18.2,595.0,18.7,74.24
3844.0,86.5,10.95,51.84,2.42,62.5,469.0,74.8,30.91
717.0,61.9,23.14,44.39,10.87,65.1,264.0,30.5,495.9
4563.0,90.1,40.05,24.42,3.87,75.6,514.0,64.8,89.75
4335.0,61.1,29.93,45.11,13.53,78.5,484.0,50.7,265.91
3505.0,70.5,5.75,27.47,14.0,79.4,241.0,98.4,137.27
3169.0,20.7,27.85,40.41,14.66,69.7,107.0,45.3,341.4
4515.0,89.2,35.43,41.16,14.15,29.4,159.0,60.4,326.44
1334.0,86.1,39.84,55.05,4.81,46.4,539.0,89.3,211.47
855.0,23.8,31.83,38.5,8.14,79.9,518.0,57.7,383.5
1578.0,56.8,8.48,31.18,3.46,95.8,248.0,97.3,60.86
4076.0,117.9,35.8,29.24,12.29,17.1,243.0,82.8,280.43
656.0,62.1,34.19,54.97,13.44,58.2,496.0,55.2,745.64
3123.0,70.2,2.2,26.84,12.92,38.1,569.0,65.4,79.41
4979.0,111.0,21.18,37.03,7.07,30.3,490.0,116.4,110.51
4351.0,91.7,17.31,27.49,11.62,55.5,403.0,82.8,180.68
2847.0,78.2,33.8,50.93,2.37,64.5,221.0,109.5,65.71
786.0,99.8,11.59,38.97,1.56,10.9,363.0,29.7,47.21
4241.0,106.4,29.95,34.05,11.55,80.2,217.0,63.2,242.63
3195.0,65.7,45.75,34.44,6.95,83.8,504.0,110.0,199.14
1017.0,67.5,40.09,54.09,14.94,96.9,293.0,45.5,722.21
922.0,58.6,46.15,42.15,2.36,26.3,517.0,116.4,127.92
4593.0,116.7,48.95,48.71,12.98,63.5,291.0,20.7,333.65
3511.0,89.7,1.52,55.88,7.72,48.4,512.0,109.3,37.75
4232.0,28.3,31.51,56.07,12.58,40.1,267.0,59.0,278.66
4455.0,106.3,21.23,33.14,12.44,60.9,320.0,18.1,209.96
