Spin_Speed_rpm,Spin_Time_s,Viscosity_cP,Surface_Tension_mN_m,Concentration_wt_pct,Volume_Deposited_uL,Annealing_Temp_C,Annealing_Time_min,Film_Thickness_nm
3023.5,56.3,33.02,44.63,14.28,67.9,500.8,45.7,53.91
2774.8,35.0,16.64,28.62,4.83,20.5,197.6,86.4,33.47
3365.0,79.7,5.98,21.53,1.41,37.3,535.7,31.5,3.0
2337.5,80.3,15.7,44.72,5.61,12.8,495.3,62.6,14.91
3871.3,54.0,29.76,31.43,10.92,53.9,537.6,48.7,27.73
2001.0,106.0,8.23,41.32,1.84,38.9,552.7,65.4,3.39
1988.0,104.5,16.76,30.45,6.04,18.8,253.4,72.7,45.07
1072.5,30.9,13.33,47.46,5.17,37.8,384.5,119.0,28.29
1349.2,89.5,17.31,55.83,4.07,68.3,532.5,109.0,14.84
4327.3,59.4,24.84,23.46,10.89,36.0,319.8,86.5,49.86
2508.3,120.0,27.76,51.45,10.23,22.9,177.2,26.9,98.48
1525.4,42.5,21.29,26.24,8.5,59.0,281.2,111.1,66.58
3917.0,48.1,34.99,33.18,13.75,77.8,258.9,108.2,96.27
2992.9,64.2,11.32,34.29,2.44,84.7,541.5,107.5,4.03
595.2,46.9,8.19,28.25,3.1,52.5,358.7,62.7,17.9
1923.6,89.2,18.45,23.01,6.37,74.0,457.6,28.8,24.1
1296.5,68.1,26.22,50.74,10.18,85.0,583.0,93.0,36.39
3451.4,42.1,21.18,51.75,9.18,70.6,284.6,52.7,47.03
1737.6,70.6,10.46,59.87,2.04,57.5,492.5,47.9,5.48
792.3,108.9,37.29,57.38,14.42,15.4,160.2,53.0,326.96
747.2,99.2,12.82,37.39,5.27,36.1,196.9,71.5,58.73
3117.8,69.9,19.17,25.34,6.03,38.8,222.8,46.7,39.18
597.8,48.8,21.89,20.43,9.73,45.6,290.6,85.9,130.72
4319.6,38.0,34.65,41.26,14.23,95.6,331.3,81.2,78.17
1199.3,107.8,24.35,54.42,10.28,28.8,364.7,66.0,78.73
3229.5,91.0,37.3,30.72,14.37,58.7,260.4,15.9,106.72
2501.1,77.2,8.9,27.96,3.63,99.2,179.8,113.0,20.81
2492.8,107.9,26.5,37.56,9.66,65.7,454.9,55.3,39.13
823.1,32.2,32.77,55.74,12.6,28.8,160.6,59.4,280.85
4112.4,88.2,19.56,38.07,8.13,96.4,514.3,60.2,18.51
4518.7,41.7,21.45,48.91,6.07,40.3,568.1,50.2,11.81
549.6,32.1,33.77,38.5,14.79,14.3,469.7,84.2,138.5
1303.7,66.6,4.61,34.92,2.97,48.8,418.2,11.5,8.39
4567.6,58.7,20.1,37.64,6.75,31.7,445.7,106.1,17.93
2972.7,114.1,25.97,50.74,13.23,83.7,443.5,21.3,53.03
1175.2,52.4,37.77,50.18,13.61,29.8,569.3,120.0,61.63
1412.6,101.5,36.17,37.27,14.73,83.8,583.9,79.1,62.72
3469.9,94.9,28.51,30.7,13.39,13.3,342.0,17.3,61.46
3761.7,86.8,3.1,25.57,1.71,93.6,427.7,71.9,3.0
3197.4,112.0,29.34,20.05,14.02,13.8,511.3,46.4,44.3
4789.2,60.8,19.24,24.53,6.99,94.5,150.5,114.8,44.1
2723.3,59.0,21.3,26.59,10.12,16.6,387.2,93.1,41.26
1851.2,36.1,18.5,47.6,6.52,88.5,443.8,65.8,26.33
2647.5,47.6,29.59,52.72,12.39,84.8,472.7,57.3,49.0
2118.5,108.0,21.42,49.48,9.06,63.5,316.0,119.5,58.49
1509.9,67.4,33.05,48.93,12.84,13.2,283.0,83.4,136.51
706.8,54.1,12.41,59.77,3.71,65.9,232.0,66.5,37.04
2085.0,41.6,13.69,58.5,3.59,65.6,401.0,53.8,13.86
3701.3,68.5,16.58,30.75,7.17,60.1,563.7,45.7,14.51
583.0,91.7,4.36,25.8,1.07,66.8,553.2,87.6,3.0
2476.3,48.7,24.7,26.13,10.7,97.1,312.0,74.7,68.48
3398.0,95.8,14.32,55.82,5.14,99.6,266.0,103.3,22.17
3246.8,83.0,19.91,24.09,8.8,56.8,505.0,70.9,21.66
3994.9,98.8,5.28,33.61,1.98,18.3,476.2,74.1,3.0
4147.3,45.1,8.54,41.21,3.39,22.1,377.4,62.5,7.62
3702.7,83.1,25.24,44.54,9.72,74.8,325.1,93.9,53.42
962.6,35.4,14.15,43.83,5.28,98.4,205.7,55.6,52.91
2637.6,56.4,12.73,51.46,4.01,49.2,503.3,103.7,9.76
3215.3,92.4,11.35,42.87,4.2,18.8,427.9,46.0,10.48
1605.0,83.2,9.48,54.04,4.01,41.8,319.6,86.2,19.6
691.5,38.8,24.93,23.39,9.72,44.7,563.5,108.2,48.09
1506.2,105.8,6.95,54.36,3.35,99.7,446.9,94.6,9.04
2547.0,25.3,17.69,43.6,6.08,71.8,568.2,47.7,14.93
2362.7,79.5,25.59,28.92,10.63,20.6,363.5,87.7,56.34
1295.0,118.4,21.45,59.11,8.19,40.3,354.6,32.8,59.51
4209.9,73.2,24.19,57.59,9.36,14.4,571.8,16.4,23.74
4665.6,100.1,17.18,53.83,4.51,68.8,581.9,97.1,6.92
1406.1,79.5,35.48,56.46,14.06,70.5,582.3,98.9,48.36
4683.1,98.3,17.85,35.29,6.79,15.2,518.5,12.5,15.9
580.4,85.6,11.46,29.11,5.02,40.2,358.1,114.3,40.1
4662.3,89.1,35.83,27.32,13.66,91.3,244.6,59.0,96.42
4783.7,42.8,24.59,54.95,10.17,84.4,322.5,109.6,46.07
554.2,94.2,19.49,53.07,9.6,61.7,572.2,96.7,46.66
3933.6,43.8,32.27,59.24,13.41,53.6,313.6,109.1,82.13
4865.9,118.1,6.76,53.93,1.82,99.4,490.5,101.7,3.0
4576.6,42.8,28.82,45.29,12.73,75.0,565.4,117.1,25.56
4868.2,43.7,25.77,25.69,10.49,95.7,586.7,79.2,20.0
2976.5,105.9,15.68,26.59,6.04,16.4,576.5,35.0,13.57
851.7,44.3,12.39,38.95,4.59,29.1,399.8,52.9,26.81
4324.1,56.1,11.38,50.71,2.47,12.8,371.3,92.7,6.34
3262.2,91.5,30.67,26.93,14.18,88.1,594.4,27.3,41.46
3266.3,35.9,14.97,56.62,2.99,72.5,248.2,112.3,16.93
2377.6,35.9,12.56,47.35,4.63,26.0,234.4,32.6,26.81
3073.3,68.6,28.29,32.49,10.68,97.7,583.4,106.4,23.47
1191.1,44.4,27.55,55.43,10.94,96.0,460.1,63.2,62.02
3829.0,43.6,4.3,43.95,3.25,30.2,391.3,102.5,5.02
837.6,20.9,27.35,49.33,12.4,68.2,209.4,115.4,193.12
3784.0,57.0,19.16,35.42,8.14,70.1,381.0,56.4,25.8
4320.4,51.8,34.6,35.74,12.88,10.4,574.9,86.6,32.63
2626.1,23.1,2.96,20.5,2.22,72.0,421.3,34.9,3.19
2794.2,82.1,3.11,41.52,1.6,29.9,332.1,98.1,3.0
1905.0,82.7,25.31,50.43,9.92,91.1,398.0,100.2,48.14
4862.6,27.1,10.55,58.75,3.1,85.5,548.8,42.5,4.64
3799.1,51.7,22.53,55.69,8.35,91.5,560.8,12.7,22.86
2160.4,107.3,1.8,23.48,1.2,78.2,330.0,57.4,3.0
1286.6,78.2,24.62,59.22,11.92,24.8,423.6,28.7,72.93
1488.1,61.2,34.88,25.98,13.59,42.4,275.6,100.0,152.23
2587.7,66.5,35.61,21.64,12.74,73.8,353.0,38.7,79.53
4741.6,40.8,34.12,49.96,14.42,39.1,248.9,113.8,85.99
3803.7,101.2,29.95,56.24,13.64,73.9,389.2,116.9,54.38
1468.6,111.4,17.31,57.99,7.22,40.3,410.2,110.0,32.65
4368.0,111.1,18.31,53.0,6.58,26.0,302.0,76.0,27.91
2201.9,42.4,32.46,28.2,13.55,56.6,272.5,39.4,120.22
4332.7,51.1,38.37,26.16,13.98,71.8,218.0,98.8,122.41
1587.6,36.1,38.4,22.36,14.62,56.5,212.8,87.2,183.68
3284.0,50.7,29.59,43.28,11.76,67.8,470.2,117.5,41.77
4670.0,53.3,4.94,39.49,3.83,49.4,249.7,51.5,9.18
1660.5,83.3,32.65,24.37,14.23,80.0,203.1,16.5,185.92
3618.2,39.0,33.15,38.59,14.26,68.5,599.5,119.8,33.95
4942.9,111.9,23.51,42.69,10.33,61.7,267.0,102.2,56.6
1177.7,30.3,32.48,48.92,13.0,49.2,553.2,34.4,70.65
897.8,20.7,23.0,36.57,8.86,58.2,424.1,89.8,61.76
3533.9,105.5,29.68,32.73,14.22,14.6,471.8,10.1,54.56
2028.8,90.4,9.74,46.63,2.32,70.0,402.4,71.4,7.19
820.6,55.5,32.17,47.37,13.1,28.4,231.4,49.9,200.69
2638.9,79.5,7.16,30.82,1.78,87.4,531.2,51.9,3.0
3892.0,42.4,17.45,20.79,5.75,83.1,522.6,36.9,13.99
1783.1,36.8,6.36,57.83,2.89,57.5,307.4,40.2,10.64
2007.7,67.1,23.5,50.21,7.71,86.2,493.7,60.0,27.92
4305.6,55.3,11.35,28.04,4.25,70.4,394.4,37.3,9.75
2840.3,81.5,39.49,42.63,14.33,22.7,559.1,61.3,48.42
4292.3,41.8,19.63,43.8,8.83,76.7,511.3,73.5,20.47
2508.8,86.3,37.52,25.04,13.57,99.6,168.4,88.2,181.03
4788.4,96.7,10.54,27.67,4.89,13.7,545.7,84.5,7.0
3428.6,36.7,12.78,58.27,1.36,32.0,585.9,36.6,3.0
1021.5,24.4,26.42,40.32,11.86,63.8,484.0,14.3,78.17
4482.9,64.0,30.09,27.66,10.83,47.4,204.0,101.6,86.01
2701.7,97.4,20.78,51.9,8.64,67.4,513.3,106.0,22.47
1137.4,85.1,32.7,38.82,12.41,62.8,441.4,117.7,82.54
1187.1,90.2,31.23,45.54,12.76,80.9,302.5,115.6,145.7
3593.9,60.3,19.96,31.9,9.23,16.4,547.8,79.7,18.54
713.2,43.5,27.01,22.32,14.52,49.7,404.5,108.4,128.6
1789.7,73.2,35.0,26.6,11.08,87.4,533.8,59.3,49.07
1129.0,40.4,26.31,58.92,10.48,42.6,451.6,96.6,62.43
2484.8,92.6,7.11,44.94,6.06,55.3,279.8,115.1,24.04
2364.6,39.7,5.28,53.24,1.03,11.9,588.8,97.6,3.0
2848.4,49.1,14.13,20.86,4.37,30.2,407.0,55.7,14.45
1758.4,70.7,26.75,50.62,11.69,51.7,382.5,51.6,76.54
644.2,68.7,25.03,39.4,10.94,45.9,331.6,42.1,119.69
3264.7,80.1,14.9,46.61,5.63,74.3,211.4,50.4,32.53
2181.7,63.7,28.05,34.33,9.76,65.1,458.8,100.3,46.97
3431.0,111.9,10.89,44.83,3.73,89.2,343.9,87.2,12.96
989.0,104.0,17.18,21.42,4.69,86.9,570.6,37.5,17.16
562.0,107.9,38.2,21.82,14.26,31.7,584.3,88.3,93.04
1617.3,83.0,16.92,51.95,6.78,11.6,495.4,51.7,24.46
2554.5,83.5,7.48,24.98,4.43,86.9,259.1,71.4,18.26
2273.3,80.9,19.3,20.56,7.82,39.6,472.2,50.7,28.84
4146.4,63.5,18.34,56.5,6.42,41.2,159.2,67.4,48.7
2200.3,52.2,27.97,30.62,11.21,24.3,521.9,90.3,38.95
2887.0,79.2,37.18,43.3,14.47,72.4,372.1,90.4,88.45
3170.8,22.6,25.94,53.56,9.28,35.2,571.5,92.9,22.54
598.2,20.7,24.93,49.84,9.28,25.9,320.0,53.0,114.57
2818.1,105.2,15.22,21.87,6.11,55.3,268.4,86.0,29.84
2051.7,24.6,24.04,42.44,8.9,77.5,597.8,36.3,28.23
2395.8,72.5,21.29,41.67,5.47,34.3,388.8,62.5,25.74
951.3,81.5,1.0,34.0,1.02,75.0,538.4,74.1,3.0
4022.7,39.8,33.65,50.14,13.13,51.6,560.0,85.5,31.05
4740.8,109.6,23.62,58.56,7.01,46.3,383.3,110.3,26.64
600.2,39.0,16.62,25.89,7.89,42.4,355.1,43.5,71.63
3206.2,108.5,9.99,25.81,2.17,23.1,398.8,103.0,5.31
3937.3,96.3,34.66,49.39,12.72,39.9,531.5,44.2,35.81
1781.6,44.1,5.35,38.18,3.38,89.1,584.1,70.7,4.93
4044.0,35.1,19.66,51.81,6.75,19.2,297.7,101.1,32.08
3345.6,51.6,30.54,25.64,12.76,96.2,482.4,89.5,41.84
4681.2,59.8,18.86,21.59,7.41,19.7,278.4,104.9,33.88
4914.5,44.6,33.31,47.92,14.04,42.6,424.9,99.6,50.8
690.6,119.9,14.98,59.79,3.93,64.6,512.2,40.4,19.98
2502.2,43.0,26.99,23.79,11.01,85.4,548.9,119.2,30.55
2961.4,103.1,34.4,54.57,14.69,22.9,351.9,113.1,90.67
1160.3,35.9,20.66,35.41,8.69,22.7,316.4,57.3,74.16
2013.3,118.0,25.57,20.67,10.69,66.6,264.1,15.2,84.85
4944.4,42.6,13.72,40.4,6.51,36.3,210.0,43.4,28.14
573.0,62.2,27.08,31.15,11.52,68.0,314.2,102.0,145.41
2536.3,75.9,33.92,47.74,13.72,83.9,542.4,114.6,45.16
4291.9,32.0,28.15,31.51,10.84,16.9,338.5,101.5,52.59
1957.6,101.7,38.05,39.27,14.1,86.0,292.8,53.6,136.88
2659.1,47.5,23.98,28.02,9.24,13.4,482.6,16.2,36.6
4901.2,74.9,21.46,53.12,9.08,90.9,247.0,66.9,45.57
2636.9,75.0,11.08,57.02,5.26,97.8,265.3,51.4,23.66
1089.1,80.3,28.03,36.13,10.93,70.1,571.2,23.5,56.31
732.7,25.5,32.35,37.96,13.35,98.6,186.7,21.6,244.16
4754.4,36.9,24.86,59.31,10.05,84.0,336.6,26.8,43.79
1696.1,36.1,12.59,25.68,4.26,14.0,409.5,32.6,16.63
2768.3,50.2,23.38,52.34,8.62,10.3,253.6,92.9,59.43
908.2,34.5,29.45,42.69,11.58,11.9,276.5,52.0,160.37
2406.4,112.2,34.04,55.23,14.15,50.7,249.8,58.1,138.6
4685.5,71.3,6.94,31.7,3.19,66.1,305.3,75.8,7.51
2760.9,82.4,6.57,31.85,2.78,53.3,554.3,115.6,3.97
4870.1,55.7,20.14,33.03,6.78,70.9,344.2,93.2,23.09
1664.8,47.6,7.07,20.67,2.76,50.5,338.0,81.0,10.08
2770.5,70.3,31.83,26.8,14.73,13.8,324.0,91.8,93.39
4367.9,49.4,21.44,59.78,6.94,30.4,583.9,89.1,12.13
2517.1,54.4,18.66,29.96,8.47,99.3,202.8,85.9,68.43
1757.7,65.3,11.72,20.8,4.18,41.1,542.3,64.6,10.16
4349.6,70.6,20.24,31.14,7.29,39.2,297.2,72.4,33.64
2254.5,118.4,36.02,36.34,14.79,23.8,580.4,60.8,48.64
2888.3,42.3,12.6,41.91,7.84,98.8,291.9,53.4,35.02
4894.4,68.8,5.76,22.74,1.12,30.7,187.3,39.8,3.54
1339.2,35.0,16.09,51.62,4.4,68.2,384.0,49.1,22.16
1856.3,55.0,38.17,53.02,14.7,13.8,252.5,57.1,163.38
639.8,91.7,29.78,28.53,14.85,16.0,488.8,73.7,111.79
2263.3,37.4,17.46,51.94,3.95,74.5,445.8,65.0,13.45
1400.8,78.1,20.13,34.46,9.61,67.2,458.9,21.9,47.12
3560.2,61.7,3.54,36.92,2.08,71.2,237.1,47.4,5.07
1315.9,25.2,25.24,57.46,9.08,30.8,468.9,51.4,47.18
3536.7,113.3,9.71,55.68,2.76,98.6,290.1,87.8,10.63
1685.6,61.4,30.9,35.0,12.46,60.3,599.4,46.6,49.12
2098.5,98.4,32.85,39.52,14.15,97.3,479.3,10.9,64.16
2069.9,61.6,13.86,31.46,3.42,24.8,415.7,19.3,13.39
3725.4,113.7,19.08,40.62,7.48,46.5,540.2,64.7,16.72
2599.3,49.0,2.89,47.28,2.43,40.2,415.2,30.7,3.67
2125.8,61.2,18.92,23.71,5.75,78.0,398.7,64.4,26.6
4336.8,95.9,7.05,56.79,1.91,77.3,256.8,73.2,6.28
3073.8,54.4,16.16,48.75,4.7,53.8,455.2,112.7,12.16
1462.2,56.4,37.9,23.87,14.86,11.5,318.6,82.1,147.39
4550.4,119.5,12.91,54.76,1.62,25.8,169.4,13.4,8.36
2041.9,75.6,31.03,49.75,13.03,14.5,517.2,51.9,49.4
675.4,88.9,6.84,32.53,2.08,86.2,173.3,97.3,21.1
2725.7,84.3,23.49,40.86,8.41,36.1,452.5,38.7,31.05
1057.7,102.8,17.95,54.41,7.33,20.6,220.5,111.7,86.58
1573.1,106.2,36.7,58.73,14.04,41.9,344.7,68.2,127.23
3862.0,76.3,1.87,31.24,3.79,17.0,536.6,20.2,3.0
1088.4,49.5,9.87,46.02,3.52,98.1,192.5,36.6,30.0
4131.2,22.3,28.1,54.41,11.48,38.4,450.2,109.7,33.7
4716.1,81.4,27.25,59.53,11.16,94.0,425.7,119.1,38.46
3229.4,102.5,24.18,22.83,10.79,71.4,540.4,104.9,26.28
3696.6,65.1,7.86,40.14,1.37,60.9,227.7,45.3,5.07
3711.1,36.5,11.16,54.95,4.64,52.8,509.9,94.6,8.52
4967.6,48.8,31.95,20.13,12.76,71.9,352.6,34.4,56.4
2036.9,71.0,23.54,37.49,9.41,71.8,342.9,52.3,59.78
1232.9,103.7,25.19,43.37,9.43,10.9,312.8,86.7,86.71
2836.3,37.2,18.12,41.06,5.14,91.7,323.5,116.6,25.04
2899.6,81.2,13.26,49.31,4.64,43.1,384.0,58.3,15.71
1300.6,95.3,37.3,22.62,14.25,41.8,198.1,64.5,208.14
3259.0,113.6,28.17,51.42,11.19,46.6,341.3,34.2,58.26
563.6,31.7,6.87,31.33,2.78,71.7,443.4,54.4,13.22
4674.5,112.6,34.07,52.97,14.13,43.8,374.2,16.9,59.68
1690.6,80.1,22.2,36.78,9.15,43.6,224.6,104.4,85.8
678.0,96.7,16.74,21.72,5.67,15.7,313.4,12.6,51.12
987.1,25.4,17.41,58.56,6.56,47.5,349.3,85.2,48.39
1581.1,70.6,25.28,51.22,11.16,23.5,451.0,40.1,61.55
1732.6,82.3,15.75,33.91,6.27,87.0,555.3,62.4,17.54
647.6,50.7,18.36,30.8,9.1,40.1,397.7,41.0,65.04
1757.1,63.2,26.62,43.56,10.95,96.5,454.4,54.0,55.04
1368.2,75.4,10.59,59.49,3.74,71.6,184.7,70.1,30.86
2203.8,75.3,40.13,31.61,14.22,78.1,579.5,80.5,50.51
2233.3,24.2,19.81,57.93,5.99,95.3,291.8,113.4,37.65
2025.5,63.9,14.7,33.22,6.87,31.5,309.4,46.5,35.01
1975.7,41.4,27.4,48.16,10.78,61.1,250.3,74.3,97.4
903.8,111.7,24.56,35.27,9.52,13.7,188.1,109.2,147.96
613.4,117.7,17.78,23.4,7.16,19.1,505.5,41.9,43.04
1409.5,50.0,24.72,57.45,10.1,43.0,258.2,105.2,96.51
3904.9,37.5,32.31,26.56,13.64,71.4,277.2,115.3,82.89
4958.6,42.0,35.69,57.79,12.2,84.9,231.8,103.2,88.79
4678.4,67.8,29.59,24.13,12.54,33.1,588.7,72.7,26.56
2769.0,107.5,13.64,30.68,4.62,77.4,501.5,89.4,10.99
2893.2,70.0,10.22,56.84,6.87,30.2,568.5,62.9,10.83
1915.6,25.5,24.6,46.34,8.75,10.5,537.8,75.7,28.25
3982.7,24.0,9.28,27.58,1.62,14.9,557.8,117.2,3.0
3941.4,42.7,25.93,43.68,11.78,62.7,365.6,37.6,52.38
4299.2,104.3,13.18,27.22,5.53,54.7,226.7,97.2,24.68
4529.8,82.1,14.75,54.98,4.96,34.3,297.1,65.7,19.36
2454.6,76.3,12.71,21.99,4.63,10.6,281.6,29.5,23.06
3950.9,51.9,14.82,41.19,4.97,61.1,472.7,80.8,11.78
4128.8,112.9,14.32,22.54,5.73,83.6,161.6,97.2,37.46
1888.1,53.1,29.37,47.8,9.47,16.2,213.9,72.6,105.58
4681.6,103.5,21.08,57.43,9.17,76.3,457.3,102.1,21.7
924.5,109.6,20.61,53.24,4.58,67.1,205.5,50.2,61.87
4974.2,68.3,14.67,34.87,3.89,53.1,171.7,110.5,21.68
3965.4,109.4,33.41,29.48,12.57,14.4,199.1,81.3,104.13
919.7,47.7,4.16,24.84,2.3,93.1,460.8,98.3,6.22
3453.0,85.8,23.54,54.94,8.18,53.0,212.7,40.0,56.61
653.8,28.8,22.87,23.24,8.29,46.0,215.8,59.1,129.28
3965.8,67.4,16.43,45.15,9.04,87.5,253.6,110.1,47.17
4096.5,41.7,28.6,34.69,13.4,86.1,487.9,15.6,44.1
3210.8,26.3,25.46,59.83,9.73,75.5,240.2,54.4,66.23
4355.9,20.4,35.25,40.35,14.63,84.6,165.9,95.8,128.84
940.5,52.5,30.81,41.95,13.2,21.2,557.6,91.8,62.44
1741.7,79.0,14.45,56.72,4.01,78.5,544.3,103.7,9.94
2363.8,65.5,9.41,58.79,4.38,39.5,233.2,91.3,23.39
691.1,50.2,14.04,43.35,5.83,88.1,269.4,114.2,57.31
2517.0,119.1,14.97,51.85,6.48,43.3,234.9,64.8,36.6
1693.5,114.0,23.64,45.39,8.74,14.9,473.8,78.7,38.13
2267.3,32.6,6.63,37.1,4.26,47.3,262.5,103.2,16.57
2413.0,61.5,9.97,22.29,4.11,78.1,569.2,87.2,6.96
4457.4,84.9,11.41,48.71,6.34,55.1,522.4,21.2,12.36
1716.5,93.3,25.0,48.01,10.41,78.7,414.8,50.4,56.58
4521.8,56.6,28.63,24.67,10.63,13.2,154.0,70.8,97.04
2416.9,94.6,37.95,29.2,14.67,25.9,547.7,93.0,51.57
1975.1,32.4,8.63,49.29,3.83,60.7,477.5,69.8,9.63
2761.3,53.2,18.55,25.99,6.5,44.7,504.6,95.5,16.84
2379.8,91.6,34.81,47.64,14.51,71.2,182.3,102.1,173.16
1658.2,82.6,30.6,48.72,10.66,96.6,468.9,39.2,53.59
2762.1,103.7,22.98,34.13,9.29,69.4,512.1,77.8,26.08
1183.1,24.7,12.76,30.33,8.56,47.6,580.5,71.3,22.81
2083.7,37.4,9.42,34.92,2.06,58.8,411.2,35.0,5.94
3046.1,24.8,31.69,34.37,13.51,92.2,378.6,63.9,69.53
2360.3,39.2,23.62,44.28,9.76,70.6,341.4,70.3,54.4
4207.6,20.4,23.72,49.75,9.0,82.3,465.6,99.9,25.32
1655.2,70.4,17.4,54.47,8.55,37.1,564.4,60.7,22.85
4864.0,72.8,17.14,21.2,6.49,77.0,419.9,18.9,18.43
4031.2,85.8,14.1,49.06,4.57,22.5,252.3,63.6,22.29
4854.2,58.5,29.71,32.57,11.57,77.5,157.9,102.2,103.96
4271.6,20.3,18.91,53.55,8.13,89.3,428.6,72.8,25.11
1139.5,87.4,8.37,23.03,1.48,91.0,539.1,45.1,3.97
2869.1,25.4,14.16,42.05,6.59,20.5,179.7,111.3,45.13
1264.9,106.6,32.32,41.95,14.0,84.7,328.9,27.1,133.8
4182.0,22.3,15.93,33.06,6.23,19.9,573.0,46.0,10.81
3128.7,73.0,18.49,58.81,6.79,53.1,375.8,58.1,24.1
1685.5,109.5,23.42,24.28,9.74,71.4,249.3,91.2,92.8
4683.2,77.2,33.8,25.46,12.22,53.6,309.1,101.9,64.98
1018.3,80.8,26.71,45.77,10.36,40.6,333.7,16.4,89.08
3037.4,88.2,31.9,40.57,12.9,71.5,202.8,97.1,117.7
3744.7,32.2,8.75,30.58,2.6,69.5,447.4,89.3,4.91
764.8,87.5,36.27,32.17,13.94,62.5,416.5,108.4,132.89
3190.4,108.0,34.13,26.28,13.65,57.6,441.5,109.0,56.74
4171.6,117.4,15.59,54.71,8.27,73.5,424.9,95.5,23.0
803.9,64.3,27.69,42.78,9.75,46.3,157.5,30.9,166.6
2805.1,54.5,11.51,29.79,3.98,16.2,228.5,44.5,20.45
1663.5,95.3,20.78,35.74,7.27,58.4,224.5,113.0,66.03
3483.2,74.3,9.61,56.27,3.84,75.1,194.1,75.8,19.99
1034.0,45.7,1.0,55.47,1.31,36.9,481.0,69.3,3.0
4716.7,37.2,29.05,22.76,14.73,22.7,204.1,110.7,103.64
4526.3,37.0,9.81,46.16,4.63,92.1,450.7,106.2,8.82
1336.9,65.9,24.95,26.12,9.3,87.7,230.3,90.0,112.36
1954.7,37.0,17.86,28.44,5.2,65.7,203.2,107.0,48.81
3144.4,22.0,17.14,54.57,6.19,80.8,223.1,22.5,32.92
3731.3,25.2,13.95,55.81,6.57,97.2,378.8,93.3,20.5
2492.0,113.0,12.74,23.31,5.69,61.2,440.5,116.2,16.59
1203.3,27.3,28.91,54.96,9.92,32.0,515.4,15.4,58.4
968.7,27.3,31.31,49.14,14.45,67.5,207.9,34.5,221.21
4998.9,65.1,24.41,51.03,7.0,92.3,427.3,97.3,21.98
2549.1,44.5,41.27,51.67,14.63,72.1,498.2,67.2,66.41
4426.4,116.3,32.21,40.29,10.35,12.4,290.6,19.5,59.4
2670.7,111.1,24.99,57.88,9.5,92.5,185.9,39.5,85.39
4650.6,60.5,10.91,28.01,4.32,77.8,220.2,45.6,19.38
894.9,64.9,7.4,40.2,1.88,46.2,191.2,45.3,15.31
1013.1,57.5,34.46,32.74,12.93,98.9,549.2,106.5,60.88
4683.3,23.8,20.83,52.9,9.04,75.0,319.5,82.8,36.27
4763.7,49.3,14.34,23.31,6.8,84.3,385.5,90.8,18.24
1916.2,32.3,29.59,37.35,12.37,94.9,495.9,11.5,66.31
2098.2,30.2,11.98,50.94,5.35,13.6,317.2,57.0,24.1
2536.0,76.1,33.26,32.49,11.97,79.7,442.1,45.0,58.34
2372.7,29.9,13.01,29.62,5.59,44.8,184.5,103.7,37.38
1355.2,30.3,34.24,30.5,13.89,88.2,366.4,114.9,120.95
4542.7,68.1,15.88,48.54,4.75,89.1,193.4,56.6,25.96
1639.9,64.2,12.57,31.47,2.93,84.6,261.7,117.0,18.87
3673.7,33.8,27.4,36.11,10.77,80.1,282.0,11.6,66.68
802.2,20.4,10.7,41.83,3.28,81.5,472.9,45.8,15.11
674.4,39.3,31.82,57.63,14.29,36.7,453.3,95.2,113.76
3441.8,43.6,28.48,51.77,10.18,46.6,486.2,49.6,33.28
2025.6,100.0,15.52,27.41,4.23,20.4,177.8,111.3,42.09
3449.6,111.5,5.41,55.32,3.92,84.8,597.3,34.0,4.83
923.1,60.6,39.34,53.79,13.93,68.1,174.5,97.5,303.2
4774.3,60.5,21.77,49.81,9.51,65.1,521.6,32.2,20.06
3868.3,91.2,34.86,40.68,13.51,32.1,483.1,31.7,52.1
4443.2,82.7,8.08,22.79,2.54,65.4,416.3,59.0,4.66
1114.1,38.4,33.92,48.46,13.96,50.9,347.5,113.9,144.03
1940.7,30.8,20.43,40.73,8.28,99.6,490.7,74.4,28.25
2157.5,63.8,22.85,32.39,10.36,87.7,482.9,79.9,38.49
2917.3,76.5,17.88,20.4,6.22,57.3,211.7,11.1,36.48
1835.9,33.9,5.35,29.24,1.83,82.8,506.7,16.2,3.73
772.8,49.3,31.22,44.23,14.41,24.8,185.4,17.4,256.4
2160.0,50.6,33.22,24.49,14.92,19.1,375.2,100.2,87.19
1645.5,46.1,12.16,46.22,6.1,66.8,440.3,36.1,24.85
2236.6,66.1,33.12,52.79,14.21,75.4,519.8,46.2,54.16
1386.3,85.3,11.16,32.73,3.35,14.8,358.4,77.1,15.19
1678.5,70.9,7.15,23.28,3.17,28.1,256.6,74.2,16.06
3321.3,40.1,9.58,25.59,2.02,58.4,370.8,55.2,5.95
2246.7,30.3,16.54,34.32,6.48,15.7,262.6,10.5,37.04
2054.2,102.2,5.12,52.54,1.73,48.2,387.9,59.5,3.98
2902.6,67.9,17.06,45.37,6.53,53.4,358.1,91.3,25.53
3973.4,26.2,12.94,54.72,2.94,93.0,501.2,35.9,5.69
2204.9,45.8,23.71,59.78,11.23,38.4,258.0,87.9,89.05
3143.8,100.4,36.1,28.1,12.67,25.2,240.0,11.7,97.5
4847.9,95.2,29.33,47.79,10.63,10.7,363.4,109.9,44.34
2848.9,107.6,10.69,38.66,3.81,20.9,172.7,114.5,24.17
